3000, 1, 0.7258060000
3000, 2, 0.3800618172
3000, 3, 0.2519620657
3000, 4, 0.1905621290
3000, 5, 0.2137928009
3000, 6, 0.1776936293
3000, 7, 0.1524380922
3000, 8, 0.1338626862
3000, 2, 0.1950991154
3000, 3, 0.0966072083
3000, 4, 0.1049273014
3000, 5, 0.0951163769
3000, 6, 0.0974416733
3000, 7, 0.0730516911
3000, 8, 0.0732619762
5000, 1, 2.0438990000
5000, 2, 1.0317629337
5000, 3, 0.6987235785
5000, 4, 0.5332993507
5000, 5, 0.5925157785
5000, 6, 0.4936414003
5000, 7, 0.4236372232
5000, 8, 0.3712713718
5000, 2, 0.5460286140
5000, 3, 0.2686858177
5000, 4, 0.2914083004
5000, 5, 0.2609069347
5000, 6, 0.2689716816
5000, 7, 0.2028801441
5000, 8, 0.2031199932
7000, 1, 3.9524120000
7000, 2, 2.0224197626
7000, 3, 1.3554211855
7000, 4, 1.0386924028
7000, 5, 1.1602078915
7000, 6, 0.9664209366
7000, 7, 0.8356437206
7000, 8, 0.7292205811
7000, 2, 1.0783667564
7000, 3, 0.5200431347
7000, 4, 0.5820105076
7000, 5, 0.5155525208
7000, 6, 0.5287721157
7000, 7, 0.3971703053
7000, 8, 0.4002740383
9000, 1, 6.5550990000
9000, 2, 3.3458168030
9000, 3, 2.2295769453
9000, 4, 1.7188915730
9000, 5, 1.9306258678
9000, 6, 1.6017985821
9000, 7, 1.3733232260
9000, 8, 1.2123826027
9000, 2, 1.7646818161
9000, 3, 0.8592705727
9000, 4, 0.9522111416
9000, 5, 0.8599357605
9000, 6, 0.8740639687
9000, 7, 0.6553366184
9000, 8, 0.6623461246
11000, 1, 9.7490760000
11000, 2, 4.9926033020
11000, 3, 3.3327375412
11000, 4, 2.5729295492
11000, 5, 2.8528905869
11000, 6, 2.3823776960
11000, 7, 2.0483958244
11000, 8, 1.8096987963
11000, 2, 2.6267449856
11000, 3, 1.3159930706
11000, 4, 1.4102928638
11000, 5, 1.2612745762
11000, 6, 1.2994089127
11000, 7, 0.9803977013
11000, 8, 1.0018007755
13000, 1, 13.6598140000
13000, 2, 6.9847385168
13000, 3, 4.7265294790
13000, 4, 3.6100437880
13000, 5, 4.0035444498
13000, 6, 3.3434828758
13000, 7, 2.8520779371
13000, 8, 2.5111129522
13000, 2, 3.6700079441
13000, 3, 1.8490695953
13000, 4, 1.9716985226
13000, 5, 1.7870123386
13000, 6, 1.8177764416
13000, 7, 1.3798005581
13000, 8, 1.3792870045
15000, 1, 18.2214660000
15000, 2, 9.2936798096
15000, 3, 6.2557130575
15000, 4, 4.7690212727
15000, 5, 5.3530405998
15000, 6, 4.4207282543
15000, 7, 3.8415575266
15000, 8, 3.3414467335
15000, 2, 4.9131164551
15000, 3, 2.3962552547
15000, 4, 2.6220345497
15000, 5, 2.3884191513
15000, 6, 2.4321715832
15000, 7, 1.8194925785
15000, 8, 1.8315112591
17000, 1, 23.4951640000
17000, 2, 11.9361603260
17000, 3, 8.1194925070
17000, 4, 6.3275829554
17000, 5, 6.8070620537
17000, 6, 5.6795265198
17000, 7, 4.9107813597
17000, 8, 4.3286428928
17000, 2, 6.2799866199
17000, 3, 3.0831277370
17000, 4, 3.3685755730
17000, 5, 3.0071313381
17000, 6, 3.1048264503
17000, 7, 2.3623394966
17000, 8, 2.3700788021
19000, 1, 29.2180280000
19000, 2, 14.9204891682
19000, 3, 10.2469362974
19000, 4, 7.6435854673
19000, 5, 8.5549858332
19000, 6, 7.1477463961
19000, 7, 6.1003689289
19000, 8, 5.3694195271
19000, 2, 7.8574657440
19000, 3, 3.9746596813
19000, 4, 4.2331504822
19000, 5, 3.7526502609
19000, 6, 3.8785221577
19000, 7, 2.9311659336
19000, 8, 2.9416456223
21000, 1, 35.6972370000
21000, 2, 18.2153470755
21000, 3, 12.6285356283
21000, 4, 9.6536493063
21000, 5, 10.4058512688
21000, 6, 8.6867815495
21000, 7, 7.5130592346
21000, 8, 6.6193041801
21000, 2, 9.6761465073
21000, 3, 4.6900186539
21000, 4, 5.2310454845
21000, 5, 4.6410079002
21000, 6, 4.7421214581
21000, 7, 3.5617563725
21000, 8, 3.5992245674
